# Log Net Income (lower edge), Log Net Income (upper edge), Log Gross Wealth (lower edge), Log Gross Wealth (upper edge), Probability
8.520242229232842, 8.676442446543623, 3.2817347053044252, 4.102168381630531, 0.0
8.520242229232842, 8.676442446543623, 4.102168381630531, 4.922602057956638, 0.0
8.520242229232842, 8.676442446543623, 4.922602057956638, 5.743035734282744, 0.021718226995139155
8.520242229232842, 8.676442446543623, 5.743035734282744, 6.5634694106088505, 0.042530653005077836
8.520242229232842, 8.676442446543623, 6.5634694106088505, 7.383903086934957, 0.0973834117082389
8.520242229232842, 8.676442446543623, 7.383903086934957, 8.204336763261063, 0.0
8.520242229232842, 8.676442446543623, 8.204336763261063, 9.024770439587169, 0.11689044141341783
8.520242229232842, 8.676442446543623, 9.024770439587169, 9.845204115913276, 0.1255820476399314
8.520242229232842, 8.676442446543623, 9.845204115913276, 10.665637792239382, 0.17067711905655303
8.520242229232842, 8.676442446543623, 10.665637792239382, 11.486071468565488, 0.2199969433857998
8.520242229232842, 8.676442446543623, 11.486071468565488, 12.306505144891595, 0.047433855661260876
8.520242229232842, 8.676442446543623, 12.306505144891595, 13.126938821217701, 0.045982622524267255
8.520242229232842, 8.676442446543623, 13.126938821217701, 13.947372497543807, 0.02572450857990056
8.520242229232842, 8.676442446543623, 13.947372497543807, 14.767806173869914, 0.0
8.520242229232842, 8.676442446543623, 14.767806173869914, 15.58823985019602, 0.0
8.520242229232842, 8.676442446543623, 15.58823985019602, 16.408673526522126, 0.0
8.676442446543623, 8.832642663854402, 0.0, 0.8204336763261063, 0.0
8.676442446543623, 8.832642663854402, 0.8204336763261063, 1.6408673526522126, 0.0
8.676442446543623, 8.832642663854402, 1.6408673526522126, 2.461301028978319, 0.02886959250542575
8.676442446543623, 8.832642663854402, 2.461301028978319, 3.2817347053044252, 0.0
8.676442446543623, 8.832642663854402, 3.2817347053044252, 4.102168381630531, 0.0
8.676442446543623, 8.832642663854402, 4.102168381630531, 4.922602057956638, 0.00451817506032333
8.676442446543623, 8.832642663854402, 4.922602057956638, 5.743035734282744, 0.05481332681344742
8.676442446543623, 8.832642663854402, 5.743035734282744, 6.5634694106088505, 0.056563907733086935
8.676442446543623, 8.832642663854402, 6.5634694106088505, 7.383903086934957, 0.04897346839918367
8.676442446543623, 8.832642663854402, 7.383903086934957, 8.204336763261063, 0.09295552345879594
8.676442446543623, 8.832642663854402, 8.204336763261063, 9.024770439587169, 0.08819145183096981
8.676442446543623, 8.832642663854402, 9.024770439587169, 9.845204115913276, 0.1525121632806325
8.676442446543623, 8.832642663854402, 9.845204115913276, 10.665637792239382, 0.2313323286139905
8.676442446543623, 8.832642663854402, 10.665637792239382, 11.486071468565488, 0.11091726211861304
8.676442446543623, 8.832642663854402, 11.486071468565488, 12.306505144891595, 0.08513503812832653
8.676442446543623, 8.832642663854402, 12.306505144891595, 13.126938821217701, 0.03425999143378121
8.676442446543623, 8.832642663854402, 13.126938821217701, 13.947372497543807, 0.009355874017765322
8.676442446543623, 8.832642663854402, 13.947372497543807, 14.767806173869914, 0.0
8.676442446543623, 8.832642663854402, 14.767806173869914, 15.58823985019602, 0.001601896605657924
8.676442446543623, 8.832642663854402, 15.58823985019602, 16.408673526522126, 0.0
8.832642663854402, 8.988842881165183, 0.0, 0.8204336763261063, 0.0
8.832642663854402, 8.988842881165183, 0.8204336763261063, 1.6408673526522126, 0.010134396778140223
8.832642663854402, 8.988842881165183, 1.6408673526522126, 2.461301028978319, 0.015033454181258812
8.832642663854402, 8.988842881165183, 2.461301028978319, 3.2817347053044252, 0.05030908239979382
8.832642663854402, 8.988842881165183, 3.2817347053044252, 4.102168381630531, 0.021175436946805837
8.832642663854402, 8.988842881165183, 4.102168381630531, 4.922602057956638, 0.020952532486586864
8.832642663854402, 8.988842881165183, 4.922602057956638, 5.743035734282744, 0.059378194065648614
8.832642663854402, 8.988842881165183, 5.743035734282744, 6.5634694106088505, 0.01917043002850836
8.832642663854402, 8.988842881165183, 6.5634694106088505, 7.383903086934957, 0.0401864269882924
8.832642663854402, 8.988842881165183, 7.383903086934957, 8.204336763261063, 0.18323124305885105
8.832642663854402, 8.988842881165183, 8.204336763261063, 9.024770439587169, 0.14490890464312647
8.832642663854402, 8.988842881165183, 9.024770439587169, 9.845204115913276, 0.07778595768987573
8.832642663854402, 8.988842881165183, 9.845204115913276, 10.665637792239382, 0.15966032880649147
8.832642663854402, 8.988842881165183, 10.665637792239382, 11.486071468565488, 0.0967696663612399
8.832642663854402, 8.988842881165183, 11.486071468565488, 12.306505144891595, 0.08461902169752973
8.832642663854402, 8.988842881165183, 12.306505144891595, 13.126938821217701, 0.009241024017184562
8.832642663854402, 8.988842881165183, 13.126938821217701, 13.947372497543807, 0.004196487890799093
8.832642663854402, 8.988842881165183, 13.947372497543807, 14.767806173869914, 0.0
8.832642663854402, 8.988842881165183, 14.767806173869914, 15.58823985019602, 0.003247411959867029
8.832642663854402, 8.988842881165183, 15.58823985019602, 16.408673526522126, 0.0
8.988842881165183, 9.145043098475963, 0.0, 0.8204336763261063, 0.01980937694002061
8.988842881165183, 9.145043098475963, 0.8204336763261063, 1.6408673526522126, 0.0
8.988842881165183, 9.145043098475963, 1.6408673526522126, 2.461301028978319, 0.0
8.988842881165183, 9.145043098475963, 2.461301028978319, 3.2817347053044252, 0.0009541876952735602
8.988842881165183, 9.145043098475963, 3.2817347053044252, 4.102168381630531, 0.030024785533501255
8.988842881165183, 9.145043098475963, 4.102168381630531, 4.922602057956638, 0.0760401041997096
8.988842881165183, 9.145043098475963, 4.922602057956638, 5.743035734282744, 0.04077331186819963
8.988842881165183, 9.145043098475963, 5.743035734282744, 6.5634694106088505, 0.048049145522589994
8.988842881165183, 9.145043098475963, 6.5634694106088505, 7.383903086934957, 0.11272262407763503
8.988842881165183, 9.145043098475963, 7.383903086934957, 8.204336763261063, 0.06911496083546569
8.988842881165183, 9.145043098475963, 8.204336763261063, 9.024770439587169, 0.11222776957411883
8.988842881165183, 9.145043098475963, 9.024770439587169, 9.845204115913276, 0.11978611767718608
8.988842881165183, 9.145043098475963, 9.845204115913276, 10.665637792239382, 0.15912717840870452
8.988842881165183, 9.145043098475963, 10.665637792239382, 11.486071468565488, 0.11057544153220733
8.988842881165183, 9.145043098475963, 11.486071468565488, 12.306505144891595, 0.0646082743201991
8.988842881165183, 9.145043098475963, 12.306505144891595, 13.126938821217701, 0.023214567703267595
8.988842881165183, 9.145043098475963, 13.126938821217701, 13.947372497543807, 0.01297215411192102
8.988842881165183, 9.145043098475963, 13.947372497543807, 14.767806173869914, 0.0
8.988842881165183, 9.145043098475963, 14.767806173869914, 15.58823985019602, 0.0
8.988842881165183, 9.145043098475963, 15.58823985019602, 16.408673526522126, 0.0
9.145043098475963, 9.301243315786742, 0.0, 0.8204336763261063, 0.0
9.145043098475963, 9.301243315786742, 0.8204336763261063, 1.6408673526522126, 0.0
9.145043098475963, 9.301243315786742, 1.6408673526522126, 2.461301028978319, 0.0014250053598497954
9.145043098475963, 9.301243315786742, 2.461301028978319, 3.2817347053044252, 0.004546746106607563
9.145043098475963, 9.301243315786742, 3.2817347053044252, 4.102168381630531, 0.005033833982683143
9.145043098475963, 9.301243315786742, 4.102168381630531, 4.922602057956638, 0.05476776890623948
9.145043098475963, 9.301243315786742, 4.922602057956638, 5.743035734282744, 0.06697478788421844
9.145043098475963, 9.301243315786742, 5.743035734282744, 6.5634694106088505, 0.06725557843457737
9.145043098475963, 9.301243315786742, 6.5634694106088505, 7.383903086934957, 0.065229918316322
9.145043098475963, 9.301243315786742, 7.383903086934957, 8.204336763261063, 0.09764851119437426
9.145043098475963, 9.301243315786742, 8.204336763261063, 9.024770439587169, 0.11912172258423805
9.145043098475963, 9.301243315786742, 9.024770439587169, 9.845204115913276, 0.13050525470443797
9.145043098475963, 9.301243315786742, 9.845204115913276, 10.665637792239382, 0.12140211339127896
9.145043098475963, 9.301243315786742, 10.665637792239382, 11.486071468565488, 0.1481071816005231
9.145043098475963, 9.301243315786742, 11.486071468565488, 12.306505144891595, 0.0591855151286385
9.145043098475963, 9.301243315786742, 12.306505144891595, 13.126938821217701, 0.043175584335633496
9.145043098475963, 9.301243315786742, 13.126938821217701, 13.947372497543807, 0.011425304928415635
9.145043098475963, 9.301243315786742, 13.947372497543807, 14.767806173869914, 0.003161746698334241
9.145043098475963, 9.301243315786742, 14.767806173869914, 15.58823985019602, 0.0010334264436279428
9.145043098475963, 9.301243315786742, 15.58823985019602, 16.408673526522126, 0.0
9.301243315786742, 9.457443533097523, 0.0, 0.8204336763261063, 0.0
9.301243315786742, 9.457443533097523, 0.8204336763261063, 1.6408673526522126, 0.003673330769825768
9.301243315786742, 9.457443533097523, 1.6408673526522126, 2.461301028978319, 0.0
9.301243315786742, 9.457443533097523, 2.461301028978319, 3.2817347053044252, 0.007443684545711064
9.301243315786742, 9.457443533097523, 3.2817347053044252, 4.102168381630531, 0.008459546273176357
9.301243315786742, 9.457443533097523, 4.102168381630531, 4.922602057956638, 0.017441691982643424
9.301243315786742, 9.457443533097523, 4.922602057956638, 5.743035734282744, 0.06995934798441832
9.301243315786742, 9.457443533097523, 5.743035734282744, 6.5634694106088505, 0.05545975283364498
9.301243315786742, 9.457443533097523, 6.5634694106088505, 7.383903086934957, 0.061823265548069495
9.301243315786742, 9.457443533097523, 7.383903086934957, 8.204336763261063, 0.07890602354241144
9.301243315786742, 9.457443533097523, 8.204336763261063, 9.024770439587169, 0.1441989200515089
9.301243315786742, 9.457443533097523, 9.024770439587169, 9.845204115913276, 0.1664941650783118
9.301243315786742, 9.457443533097523, 9.845204115913276, 10.665637792239382, 0.17064582899048422
9.301243315786742, 9.457443533097523, 10.665637792239382, 11.486071468565488, 0.09222179452620367
9.301243315786742, 9.457443533097523, 11.486071468565488, 12.306505144891595, 0.06749254848111702
9.301243315786742, 9.457443533097523, 12.306505144891595, 13.126938821217701, 0.04203264922517027
9.301243315786742, 9.457443533097523, 13.126938821217701, 13.947372497543807, 0.011662979377248197
9.301243315786742, 9.457443533097523, 13.947372497543807, 14.767806173869914, 0.0020844707900549517
9.301243315786742, 9.457443533097523, 14.767806173869914, 15.58823985019602, 0.0
9.301243315786742, 9.457443533097523, 15.58823985019602, 16.408673526522126, 0.0
9.457443533097523, 9.613643750408302, 0.0, 0.8204336763261063, 0.003882387385502954
9.457443533097523, 9.613643750408302, 0.8204336763261063, 1.6408673526522126, 0.013145992434656958
9.457443533097523, 9.613643750408302, 1.6408673526522126, 2.461301028978319, 0.0
9.457443533097523, 9.613643750408302, 2.461301028978319, 3.2817347053044252, 0.0
9.457443533097523, 9.613643750408302, 3.2817347053044252, 4.102168381630531, 0.01639563599776569
9.457443533097523, 9.613643750408302, 4.102168381630531, 4.922602057956638, 0.010103569110102413
9.457443533097523, 9.613643750408302, 4.922602057956638, 5.743035734282744, 0.035092061671536244
9.457443533097523, 9.613643750408302, 5.743035734282744, 6.5634694106088505, 0.07640411527992606
9.457443533097523, 9.613643750408302, 6.5634694106088505, 7.383903086934957, 0.10007785086189701
9.457443533097523, 9.613643750408302, 7.383903086934957, 8.204336763261063, 0.10068542782187095
9.457443533097523, 9.613643750408302, 8.204336763261063, 9.024770439587169, 0.1497238884771476
9.457443533097523, 9.613643750408302, 9.024770439587169, 9.845204115913276, 0.14050487963040192
9.457443533097523, 9.613643750408302, 9.845204115913276, 10.665637792239382, 0.1416152820623022
9.457443533097523, 9.613643750408302, 10.665637792239382, 11.486071468565488, 0.10598135364974128
9.457443533097523, 9.613643750408302, 11.486071468565488, 12.306505144891595, 0.06872549765744568
9.457443533097523, 9.613643750408302, 12.306505144891595, 13.126938821217701, 0.02733709194474658
9.457443533097523, 9.613643750408302, 13.126938821217701, 13.947372497543807, 0.008085253670237736
9.457443533097523, 9.613643750408302, 13.947372497543807, 14.767806173869914, 0.0022397123447187284
9.457443533097523, 9.613643750408302, 14.767806173869914, 15.58823985019602, 0.0
9.457443533097523, 9.613643750408302, 15.58823985019602, 16.408673526522126, 0.0
9.613643750408302, 9.769843967719083, 0.0, 0.8204336763261063, 0.007258926509281881
9.613643750408302, 9.769843967719083, 0.8204336763261063, 1.6408673526522126, 0.0013300005269861969
9.613643750408302, 9.769843967719083, 1.6408673526522126, 2.461301028978319, 0.004704322261403423
9.613643750408302, 9.769843967719083, 2.461301028978319, 3.2817347053044252, 0.006291669269193804
9.613643750408302, 9.769843967719083, 3.2817347053044252, 4.102168381630531, 0.004534758534406854
9.613643750408302, 9.769843967719083, 4.102168381630531, 4.922602057956638, 0.01354299431695582
9.613643750408302, 9.769843967719083, 4.922602057956638, 5.743035734282744, 0.023668062868146388
9.613643750408302, 9.769843967719083, 5.743035734282744, 6.5634694106088505, 0.046828792132517595
9.613643750408302, 9.769843967719083, 6.5634694106088505, 7.383903086934957, 0.0975377236555916
9.613643750408302, 9.769843967719083, 7.383903086934957, 8.204336763261063, 0.10556828393034505
9.613643750408302, 9.769843967719083, 8.204336763261063, 9.024770439587169, 0.15435011955971056
9.613643750408302, 9.769843967719083, 9.024770439587169, 9.845204115913276, 0.15703821429816858
9.613643750408302, 9.769843967719083, 9.845204115913276, 10.665637792239382, 0.15388192698420186
9.613643750408302, 9.769843967719083, 10.665637792239382, 11.486071468565488, 0.12124529997003557
9.613643750408302, 9.769843967719083, 11.486071468565488, 12.306505144891595, 0.06726527936994223
9.613643750408302, 9.769843967719083, 12.306505144891595, 13.126938821217701, 0.024643745603219514
9.613643750408302, 9.769843967719083, 13.126938821217701, 13.947372497543807, 0.009594410134498452
9.613643750408302, 9.769843967719083, 13.947372497543807, 14.767806173869914, 0.0005631389737982324
9.613643750408302, 9.769843967719083, 14.767806173869914, 15.58823985019602, 0.0
9.613643750408302, 9.769843967719083, 15.58823985019602, 16.408673526522126, 0.00015233110159634003
9.769843967719083, 9.926044185029863, 0.0, 0.8204336763261063, 0.007510216853342603
9.769843967719083, 9.926044185029863, 0.8204336763261063, 1.6408673526522126, 0.002527671747532697
9.769843967719083, 9.926044185029863, 1.6408673526522126, 2.461301028978319, 0.005255280887037881
9.769843967719083, 9.926044185029863, 2.461301028978319, 3.2817347053044252, 0.0015605976250307625
9.769843967719083, 9.926044185029863, 3.2817347053044252, 4.102168381630531, 0.0051501104302545744
9.769843967719083, 9.926044185029863, 4.102168381630531, 4.922602057956638, 0.003349614995568295
9.769843967719083, 9.926044185029863, 4.922602057956638, 5.743035734282744, 0.04915004876621393
9.769843967719083, 9.926044185029863, 5.743035734282744, 6.5634694106088505, 0.027992610107707712
9.769843967719083, 9.926044185029863, 6.5634694106088505, 7.383903086934957, 0.07520703195082655
9.769843967719083, 9.926044185029863, 7.383903086934957, 8.204336763261063, 0.10266604458331416
9.769843967719083, 9.926044185029863, 8.204336763261063, 9.024770439587169, 0.13126581488959585
9.769843967719083, 9.926044185029863, 9.024770439587169, 9.845204115913276, 0.18029158397772246
9.769843967719083, 9.926044185029863, 9.845204115913276, 10.665637792239382, 0.12805215352013063
9.769843967719083, 9.926044185029863, 10.665637792239382, 11.486071468565488, 0.13819806747718524
9.769843967719083, 9.926044185029863, 11.486071468565488, 12.306505144891595, 0.09356730599925485
9.769843967719083, 9.926044185029863, 12.306505144891595, 13.126938821217701, 0.03320223745818765
9.769843967719083, 9.926044185029863, 13.126938821217701, 13.947372497543807, 0.013845403517014477
9.769843967719083, 9.926044185029863, 13.947372497543807, 14.767806173869914, 0.0012082052140796082
9.769843967719083, 9.926044185029863, 14.767806173869914, 15.58823985019602, 0.0
9.769843967719083, 9.926044185029863, 15.58823985019602, 16.408673526522126, 0.0
9.926044185029863, 10.082244402340642, 0.0, 0.8204336763261063, 0.0034233686615672133
9.926044185029863, 10.082244402340642, 0.8204336763261063, 1.6408673526522126, 0.006424518056305081
9.926044185029863, 10.082244402340642, 1.6408673526522126, 2.461301028978319, 0.010961167200778905
9.926044185029863, 10.082244402340642, 2.461301028978319, 3.2817347053044252, 0.0
9.926044185029863, 10.082244402340642, 3.2817347053044252, 4.102168381630531, 0.0016113646655138742
9.926044185029863, 10.082244402340642, 4.102168381630531, 4.922602057956638, 0.010789403169687784
9.926044185029863, 10.082244402340642, 4.922602057956638, 5.743035734282744, 0.037934215827657394
9.926044185029863, 10.082244402340642, 5.743035734282744, 6.5634694106088505, 0.04652523189328191
9.926044185029863, 10.082244402340642, 6.5634694106088505, 7.383903086934957, 0.09102513704166727
9.926044185029863, 10.082244402340642, 7.383903086934957, 8.204336763261063, 0.10836074594343845
9.926044185029863, 10.082244402340642, 8.204336763261063, 9.024770439587169, 0.10728507820985904
9.926044185029863, 10.082244402340642, 9.024770439587169, 9.845204115913276, 0.16003625395813975
9.926044185029863, 10.082244402340642, 9.845204115913276, 10.665637792239382, 0.1545599653212929
9.926044185029863, 10.082244402340642, 10.665637792239382, 11.486071468565488, 0.11726367124868921
9.926044185029863, 10.082244402340642, 11.486071468565488, 12.306505144891595, 0.08914364972587158
9.926044185029863, 10.082244402340642, 12.306505144891595, 13.126938821217701, 0.03527305995187216
9.926044185029863, 10.082244402340642, 13.126938821217701, 13.947372497543807, 0.01732392471737118
9.926044185029863, 10.082244402340642, 13.947372497543807, 14.767806173869914, 0.0018517807609847435
9.926044185029863, 10.082244402340642, 14.767806173869914, 15.58823985019602, 0.00020746364602148318
9.926044185029863, 10.082244402340642, 15.58823985019602, 16.408673526522126, 0.0
10.082244402340642, 10.238444619651423, 0.0, 0.8204336763261063, 0.0020943821236655722
10.082244402340642, 10.238444619651423, 0.8204336763261063, 1.6408673526522126, 0.0
10.082244402340642, 10.238444619651423, 1.6408673526522126, 2.461301028978319, 0.004711694553629596
10.082244402340642, 10.238444619651423, 2.461301028978319, 3.2817347053044252, 0.0016451101719929626
10.082244402340642, 10.238444619651423, 3.2817347053044252, 4.102168381630531, 0.0009440861613987571
10.082244402340642, 10.238444619651423, 4.102168381630531, 4.922602057956638, 0.0021592903084453447
10.082244402340642, 10.238444619651423, 4.922602057956638, 5.743035734282744, 0.007103902460822929
10.082244402340642, 10.238444619651423, 5.743035734282744, 6.5634694106088505, 0.02248237191689535
10.082244402340642, 10.238444619651423, 6.5634694106088505, 7.383903086934957, 0.06881679847425053
10.082244402340642, 10.238444619651423, 7.383903086934957, 8.204336763261063, 0.07548254475349385
10.082244402340642, 10.238444619651423, 8.204336763261063, 9.024770439587169, 0.1307948326512675
10.082244402340642, 10.238444619651423, 9.024770439587169, 9.845204115913276, 0.1502765558581841
10.082244402340642, 10.238444619651423, 9.845204115913276, 10.665637792239382, 0.1286111420176915
10.082244402340642, 10.238444619651423, 10.665637792239382, 11.486071468565488, 0.1743030374389339
10.082244402340642, 10.238444619651423, 11.486071468565488, 12.306505144891595, 0.1258198747550708
10.082244402340642, 10.238444619651423, 12.306505144891595, 13.126938821217701, 0.08706217038786378
10.082244402340642, 10.238444619651423, 13.126938821217701, 13.947372497543807, 0.015822749224767577
10.082244402340642, 10.238444619651423, 13.947372497543807, 14.767806173869914, 0.0017595965986801016
10.082244402340642, 10.238444619651423, 14.767806173869914, 15.58823985019602, 0.00010986014294577727
10.082244402340642, 10.238444619651423, 15.58823985019602, 16.408673526522126, 0.0
10.238444619651423, 10.394644836962202, 0.0, 0.8204336763261063, 0.0007922910690366233
10.238444619651423, 10.394644836962202, 0.8204336763261063, 1.6408673526522126, 0.0
10.238444619651423, 10.394644836962202, 1.6408673526522126, 2.461301028978319, 0.0
10.238444619651423, 10.394644836962202, 2.461301028978319, 3.2817347053044252, 0.0
10.238444619651423, 10.394644836962202, 3.2817347053044252, 4.102168381630531, 0.011140067822680245
10.238444619651423, 10.394644836962202, 4.102168381630531, 4.922602057956638, 0.0025705370437648914
10.238444619651423, 10.394644836962202, 4.922602057956638, 5.743035734282744, 0.00865722537562998
10.238444619651423, 10.394644836962202, 5.743035734282744, 6.5634694106088505, 0.03752721001193299
10.238444619651423, 10.394644836962202, 6.5634694106088505, 7.383903086934957, 0.0564137690263459
10.238444619651423, 10.394644836962202, 7.383903086934957, 8.204336763261063, 0.0833270498460231
10.238444619651423, 10.394644836962202, 8.204336763261063, 9.024770439587169, 0.10653644785572887
10.238444619651423, 10.394644836962202, 9.024770439587169, 9.845204115913276, 0.13815485722473295
10.238444619651423, 10.394644836962202, 9.845204115913276, 10.665637792239382, 0.18176588927636547
10.238444619651423, 10.394644836962202, 10.665637792239382, 11.486071468565488, 0.17745806999724972
10.238444619651423, 10.394644836962202, 11.486071468565488, 12.306505144891595, 0.11199208779589072
10.238444619651423, 10.394644836962202, 12.306505144891595, 13.126938821217701, 0.06498040069144521
10.238444619651423, 10.394644836962202, 13.126938821217701, 13.947372497543807, 0.016061577743210452
10.238444619651423, 10.394644836962202, 13.947372497543807, 14.767806173869914, 0.002426489466981987
10.238444619651423, 10.394644836962202, 14.767806173869914, 15.58823985019602, 0.0001960297529809728
10.238444619651423, 10.394644836962202, 15.58823985019602, 16.408673526522126, 0.0
10.394644836962202, 10.550845054272983, 0.0, 0.8204336763261063, 0.0
10.394644836962202, 10.550845054272983, 0.8204336763261063, 1.6408673526522126, 0.0
10.394644836962202, 10.550845054272983, 1.6408673526522126, 2.461301028978319, 0.0
10.394644836962202, 10.550845054272983, 2.461301028978319, 3.2817347053044252, 0.0009776961125193741
10.394644836962202, 10.550845054272983, 3.2817347053044252, 4.102168381630531, 0.0
10.394644836962202, 10.550845054272983, 4.102168381630531, 4.922602057956638, 0.003676263625626143
10.394644836962202, 10.550845054272983, 4.922602057956638, 5.743035734282744, 0.017031443388971515
10.394644836962202, 10.550845054272983, 5.743035734282744, 6.5634694106088505, 0.009194743817094285
10.394644836962202, 10.550845054272983, 6.5634694106088505, 7.383903086934957, 0.030827482595573347
10.394644836962202, 10.550845054272983, 7.383903086934957, 8.204336763261063, 0.044850177047604696
10.394644836962202, 10.550845054272983, 8.204336763261063, 9.024770439587169, 0.11289359290865537
10.394644836962202, 10.550845054272983, 9.024770439587169, 9.845204115913276, 0.18234460006111586
10.394644836962202, 10.550845054272983, 9.845204115913276, 10.665637792239382, 0.21426220796742854
10.394644836962202, 10.550845054272983, 10.665637792239382, 11.486071468565488, 0.15064476198568394
10.394644836962202, 10.550845054272983, 11.486071468565488, 12.306505144891595, 0.13752842089085596
10.394644836962202, 10.550845054272983, 12.306505144891595, 13.126938821217701, 0.06934038250425882
10.394644836962202, 10.550845054272983, 13.126938821217701, 13.947372497543807, 0.02244121406648742
10.394644836962202, 10.550845054272983, 13.947372497543807, 14.767806173869914, 0.002924996743874594
10.394644836962202, 10.550845054272983, 14.767806173869914, 15.58823985019602, 0.00036684207671516296
10.394644836962202, 10.550845054272983, 15.58823985019602, 16.408673526522126, 0.0006951742075348172
10.550845054272983, 10.707045271583763, 0.0, 0.8204336763261063, 0.009288425504700373
10.550845054272983, 10.707045271583763, 0.8204336763261063, 1.6408673526522126, 0.0
10.550845054272983, 10.707045271583763, 1.6408673526522126, 2.461301028978319, 0.0
10.550845054272983, 10.707045271583763, 2.461301028978319, 3.2817347053044252, 0.0
10.550845054272983, 10.707045271583763, 3.2817347053044252, 4.102168381630531, 0.00021038138216979474
10.550845054272983, 10.707045271583763, 4.102168381630531, 4.922602057956638, 0.0016241257522318926
10.550845054272983, 10.707045271583763, 4.922602057956638, 5.743035734282744, 0.0021488316805453695
10.550845054272983, 10.707045271583763, 5.743035734282744, 6.5634694106088505, 0.032989621464839504
10.550845054272983, 10.707045271583763, 6.5634694106088505, 7.383903086934957, 0.024859981142568446
10.550845054272983, 10.707045271583763, 7.383903086934957, 8.204336763261063, 0.05553767204513083
10.550845054272983, 10.707045271583763, 8.204336763261063, 9.024770439587169, 0.14222406397418222
10.550845054272983, 10.707045271583763, 9.024770439587169, 9.845204115913276, 0.14378977475512772
10.550845054272983, 10.707045271583763, 9.845204115913276, 10.665637792239382, 0.19351091352243394
10.550845054272983, 10.707045271583763, 10.665637792239382, 11.486071468565488, 0.1724894630486885
10.550845054272983, 10.707045271583763, 11.486071468565488, 12.306505144891595, 0.11462736768400018
10.550845054272983, 10.707045271583763, 12.306505144891595, 13.126938821217701, 0.07837065634742224
10.550845054272983, 10.707045271583763, 13.126938821217701, 13.947372497543807, 0.024652877545844297
10.550845054272983, 10.707045271583763, 13.947372497543807, 14.767806173869914, 0.001276267829701842
10.550845054272983, 10.707045271583763, 14.767806173869914, 15.58823985019602, 0.00011876674216463905
10.550845054272983, 10.707045271583763, 15.58823985019602, 16.408673526522126, 0.002280809578248066
10.707045271583763, 10.863245488894542, 0.0, 0.8204336763261063, 0.0
10.707045271583763, 10.863245488894542, 0.8204336763261063, 1.6408673526522126, 0.0
10.707045271583763, 10.863245488894542, 1.6408673526522126, 2.461301028978319, 0.0
10.707045271583763, 10.863245488894542, 2.461301028978319, 3.2817347053044252, 0.0
10.707045271583763, 10.863245488894542, 3.2817347053044252, 4.102168381630531, 0.0
10.707045271583763, 10.863245488894542, 4.102168381630531, 4.922602057956638, 0.0
10.707045271583763, 10.863245488894542, 4.922602057956638, 5.743035734282744, 0.0017549609115085703
10.707045271583763, 10.863245488894542, 5.743035734282744, 6.5634694106088505, 0.0034944246646921293
10.707045271583763, 10.863245488894542, 6.5634694106088505, 7.383903086934957, 0.034225034487991725
10.707045271583763, 10.863245488894542, 7.383903086934957, 8.204336763261063, 0.03612231583550003
10.707045271583763, 10.863245488894542, 8.204336763261063, 9.024770439587169, 0.10362174200937292
10.707045271583763, 10.863245488894542, 9.024770439587169, 9.845204115913276, 0.19193448741356472
10.707045271583763, 10.863245488894542, 9.845204115913276, 10.665637792239382, 0.20481614284112007
